feature,live_val,training_val,diff,status,section,bar_idx,ts
dist_sess_low_atr,-3.1184651304436097,,,LIVE_ONLY,ATR-NQ,981,1776435720000
dist_session_hvn_below_atr,0.002030250735965892,,,LIVE_ONLY,ATR-NQ,981,1776435720000
dist_swing_low_atr,-0.8669170642574358,,,LIVE_ONLY,ATR-NQ,981,1776435720000
dist_vix_call_atr,0.014881737894629987,,,LIVE_ONLY,ATR-NQ,981,1776435720000
dist_vix_gex_nearest_dn_atr,-0.0003451426251142016,,,LIVE_ONLY,ATR-NQ,981,1776435720000
dist_vix_gex_nearest_up_atr,0.0006699827428687443,,,LIVE_ONLY,ATR-NQ,981,1776435720000
dist_vix_hvl_atr,0.007775860318749365,,,LIVE_ONLY,ATR-NQ,981,1776435720000
dist_vix_put_atr,-0.0013602679930971476,,,LIVE_ONLY,ATR-NQ,981,1776435720000
dist_vwap_d_sd2d_atr,-3.6423967109938076,,,LIVE_ONLY,ATR-NQ,981,1776435720000
dist_vwap_d_sd3d_atr,-4.735639224444219,,,LIVE_ONLY,ATR-NQ,981,1776435720000
im_cross_delta_agreement_5,0.2,0.2,0.0,MATCH,IM-NQ,981,1776435720000
im_open_type_agreement,0.0,0.0,0.0,MATCH,IM-NQ,981,1776435720000
im_rolling_correlation_10,0.284446,0.284446,0.0,MATCH,IM-NQ,981,1776435720000
im_cross_delta_weighted_5,,23.2,,MISSING_LIVE,IM-NQ,981,1776435720000
im_cross_open_signal,,0.0,,MISSING_LIVE,IM-NQ,981,1776435720000
im_delta_day_divergence,,-1.0,,MISSING_LIVE,IM-NQ,981,1776435720000
im_ltr_slope_diff,,-0.0002600000000000102,,MISSING_LIVE,IM-NQ,981,1776435720000
im_price_ratio_slope_10,,-0.0004632815013638446,,MISSING_LIVE,IM-NQ,981,1776435720000
im_smt_divergence,,1.0,,MISSING_LIVE,IM-NQ,981,1776435720000
im_volume_lead,,-117.39999999999998,,MISSING_LIVE,IM-NQ,981,1776435720000
dist_1d_max_atr,0.562379,0.562379,0.0,MATCH,ATR-NQ,950,1776433859000
dist_1d_min_atr,-4.553852,-4.553852,0.0,MATCH,ATR-NQ,950,1776433859000
dist_blind_nearest_up_atr,0.510402,0.510402,0.0,MATCH,ATR-NQ,950,1776433859000
dist_comp_20d_vah_atr,-13.212872,-13.212872,0.0,MATCH,ATR-NQ,950,1776433859000
dist_comp_20d_val_atr,-30.628363,-30.628363,0.0,MATCH,ATR-NQ,950,1776433859000
dist_comp_20d_vwap_atr,-17.114918,-17.114918,0.0,MATCH,ATR-NQ,950,1776433859000
dist_comp_50d_vah_atr,-11.767333,-11.767333,0.0,MATCH,ATR-NQ,950,1776433859000
dist_comp_50d_val_atr,-24.513247,-24.513247,0.0,MATCH,ATR-NQ,950,1776433859000
dist_comp_50d_vwap_atr,-17.054661,-17.054661,0.0,MATCH,ATR-NQ,950,1776433859000
dist_cur_vah_atr,-0.883159,-0.883159,0.0,MATCH,ATR-NQ,950,1776433859000
dist_cur_val_atr,-3.059588,-3.059588,0.0,MATCH,ATR-NQ,950,1776433859000
dist_cur_vpoc_atr,-2.298244,-2.298244,0.0,MATCH,ATR-NQ,950,1776433859000
dist_gex_nearest_up_atr,0.138057,0.138057,0.0,MATCH,ATR-NQ,950,1776433859000
dist_ib_high_atr,0.048726,0.048726,0.0,MATCH,ATR-NQ,950,1776433859000
dist_ib_low_atr,-0.840524,-0.840524,0.0,MATCH,ATR-NQ,950,1776433859000
dist_mq_call_0dte_atr,-12.936758,-12.936758,0.0,MATCH,ATR-NQ,950,1776433859000
dist_mq_call_atr,-1.892194,-1.892194,0.0,MATCH,ATR-NQ,950,1776433859000
dist_mq_hvl_atr,-11.718607,-11.718607,0.0,MATCH,ATR-NQ,950,1776433859000
dist_mq_put_0dte_atr,-3.313369,-3.313369,0.0,MATCH,ATR-NQ,950,1776433859000
dist_mq_put_atr,-22.194701,-22.194701,0.0,MATCH,ATR-NQ,950,1776433859000
dist_open_830_atr,-1.910466,-1.910466,0.0,MATCH,ATR-NQ,950,1776433859000
dist_prev_vah_atr,-1.7785,-1.7785,0.0,MATCH,ATR-NQ,950,1776433859000
dist_prev_val_atr,-3.32149,-3.32149,0.0,MATCH,ATR-NQ,950,1776433859000
dist_prev_vwap_sd1d_atr,-3.614893,-3.614893,0.0,MATCH,ATR-NQ,950,1776433859000
dist_prev_vwap_sd1u_atr,-2.100802,-2.100802,0.0,MATCH,ATR-NQ,950,1776433859000
dist_sess_high_atr,0.688255,0.688255,0.0,MATCH,ATR-NQ,950,1776433859000
dist_session_lvn_above_atr,0.058877,0.058877,0.0,MATCH,ATR-NQ,950,1776433859000
dist_session_lvn_below_atr,0.586742,0.586742,0.0,MATCH,ATR-NQ,950,1776433859000
dist_swing_high_atr,0.688255,0.688255,0.0,MATCH,ATR-NQ,950,1776433859000
dist_vwap_d_sd1d_atr,-10.397676,-10.397676,0.0,MATCH,ATR-NQ,950,1776433859000
dist_vwap_d_sd1u_atr,-0.558668,-0.558668,0.0,MATCH,ATR-NQ,950,1776433859000
dist_vwap_d_sd2u_atr,0.461692,0.461692,0.0,MATCH,ATR-NQ,950,1776433859000
dist_vwap_d_sd3u_atr,1.482067,1.482067,0.0,MATCH,ATR-NQ,950,1776433859000
dist_comp_20d_vpoc_atr,,-20.570500456806414,,MISSING_LIVE,ATR-NQ,950,1776433859000
dist_comp_50d_vpoc_atr,,-20.570500456806414,,MISSING_LIVE,ATR-NQ,950,1776433859000
dist_cur_vwap_vp_atr,,-6.316110039589889,,MISSING_LIVE,ATR-NQ,950,1776433859000
dist_ext_edge_buy_atr,,-0.19287381991675973,,MISSING_LIVE,ATR-NQ,950,1776433859000
dist_ext_edge_sell_atr,,-3.001725713125571,,MISSING_LIVE,ATR-NQ,950,1776433859000
dist_ext_long_dn_atr,,-0.026393259567556594,,MISSING_LIVE,ATR-NQ,950,1776433859000
dist_ext_long_up_atr,,0.06902852502284032,,MISSING_LIVE,ATR-NQ,950,1776433859000
dist_open_cash_atr,,-0.3634148817378946,,MISSING_LIVE,ATR-NQ,950,1776433859000
dist_ovn_high_atr,,-1.6607451020200994,,MISSING_LIVE,ATR-NQ,950,1776433859000
dist_ovn_low_atr,,-3.0697391127804283,,MISSING_LIVE,ATR-NQ,950,1776433859000
dist_prev_vpoc_atr,,-2.947924068622475,,MISSING_LIVE,ATR-NQ,950,1776433859000
dist_prev_vwap_atr,,-2.858212364226982,,MISSING_LIVE,ATR-NQ,950,1776433859000
dist_vwap_w_atr,,-5.936595878591006,,MISSING_LIVE,ATR-NQ,950,1776433859000
next_wall_dist_atr,,0.13805705004568064,,MISSING_LIVE,ATR-NQ,950,1776433859000
open_gap_atr,,-2.58450918688458,,MISSING_LIVE,ATR-NQ,950,1776433859000
ovn_range_atr,,1.408994010760329,,MISSING_LIVE,ATR-NQ,950,1776433859000
poc_bar_dist_atr,,0.03654451324738605,,MISSING_LIVE,ATR-NQ,950,1776433859000
poc_separation_atr,,0.20708557506852096,,MISSING_LIVE,ATR-NQ,950,1776433859000
range_size_atr,,2.176428788955436,,MISSING_LIVE,ATR-NQ,950,1776433859000
sess_range_atr,,3.7579941122728657,,MISSING_LIVE,ATR-NQ,950,1776433859000
swing_range_atr,,1.5287788041823165,,MISSING_LIVE,ATR-NQ,950,1776433859000
dist_blind_nearest_dn_atr,-1.4173529590904477,,,LIVE_ONLY,ATR-NQ,950,1776433859000
dist_gex_nearest_dn_atr,-0.2679930971474977,,,LIVE_ONLY,ATR-NQ,950,1776433859000
dist_sess_low_atr,-3.0697391127804283,,,LIVE_ONLY,ATR-NQ,950,1776433859000
dist_session_hvn_below_atr,0.23753933610800934,,,LIVE_ONLY,ATR-NQ,950,1776433859000
dist_swing_low_atr,-0.8405238046898792,,,LIVE_ONLY,ATR-NQ,950,1776433859000
dist_vix_call_atr,0.014861435387270328,,,LIVE_ONLY,ATR-NQ,950,1776433859000
dist_vix_gex_nearest_dn_atr,-0.0003654451324738605,,,LIVE_ONLY,ATR-NQ,950,1776433859000
dist_vix_gex_nearest_up_atr,0.0006496802355090854,,,LIVE_ONLY,ATR-NQ,950,1776433859000
dist_vix_hvl_atr,0.007755557811389706,,,LIVE_ONLY,ATR-NQ,950,1776433859000
dist_vix_put_atr,-0.0013805705004568064,,,LIVE_ONLY,ATR-NQ,950,1776433859000
dist_vwap_d_sd2d_atr,-3.619778499644706,,,LIVE_ONLY,ATR-NQ,950,1776433859000
dist_vwap_d_sd3d_atr,-4.6401538930057855,,,LIVE_ONLY,ATR-NQ,950,1776433859000
im_cross_delta_agreement_5,0.6,0.6,0.0,MATCH,IM-NQ,950,1776433859000
im_open_type_agreement,0.0,0.0,0.0,MATCH,IM-NQ,950,1776433859000
im_rolling_correlation_10,0.978244,0.978244,0.0,MATCH,IM-NQ,950,1776433859000
im_cross_delta_weighted_5,,111.8,,MISSING_LIVE,IM-NQ,950,1776433859000
im_cross_open_signal,,0.0,,MISSING_LIVE,IM-NQ,950,1776433859000
im_delta_day_divergence,,-1.0,,MISSING_LIVE,IM-NQ,950,1776433859000
im_ltr_slope_diff,,-0.05099,,MISSING_LIVE,IM-NQ,950,1776433859000
im_price_ratio_slope_10,,-5.371937882820909e-05,,MISSING_LIVE,IM-NQ,950,1776433859000
im_smt_divergence,,0.0,,MISSING_LIVE,IM-NQ,950,1776433859000
im_volume_lead,,1088.6,,MISSING_LIVE,IM-NQ,950,1776433859000
dist_1d_max_atr,0.89331,0.89331,0.0,MATCH,ATR-NQ,928,1776432539000
dist_1d_min_atr,-4.222922,-4.222922,0.0,MATCH,ATR-NQ,928,1776432539000
dist_blind_nearest_up_atr,0.841333,0.841333,0.0,MATCH,ATR-NQ,928,1776432539000
dist_comp_20d_vah_atr,-12.95706,-12.95706,0.0,MATCH,ATR-NQ,928,1776432539000
dist_comp_20d_val_atr,-30.297432,-30.297432,0.0,MATCH,ATR-NQ,928,1776432539000
dist_comp_20d_vwap_atr,-16.87933,-16.87933,0.0,MATCH,ATR-NQ,928,1776432539000
dist_comp_50d_vah_atr,-11.49528,-11.49528,0.0,MATCH,ATR-NQ,928,1776432539000
dist_comp_50d_val_atr,-24.182317,-24.182317,0.0,MATCH,ATR-NQ,928,1776432539000
dist_comp_50d_vwap_atr,-16.800658,-16.800658,0.0,MATCH,ATR-NQ,928,1776432539000
dist_cur_vah_atr,-1.404934,-1.404934,0.0,MATCH,ATR-NQ,928,1776432539000
dist_cur_val_atr,-2.442392,-2.442392,0.0,MATCH,ATR-NQ,928,1776432539000
dist_cur_vpoc_atr,-1.967313,-1.967313,0.0,MATCH,ATR-NQ,928,1776432539000
dist_gex_nearest_up_atr,0.062938,0.062938,0.0,MATCH,ATR-NQ,928,1776432539000
dist_mq_call_0dte_atr,-12.605827,-12.605827,0.0,MATCH,ATR-NQ,928,1776432539000
dist_mq_call_atr,-1.561263,-1.561263,0.0,MATCH,ATR-NQ,928,1776432539000
dist_mq_hvl_atr,-11.387676,-11.387676,0.0,MATCH,ATR-NQ,928,1776432539000
dist_mq_put_0dte_atr,-2.982438,-2.982438,0.0,MATCH,ATR-NQ,928,1776432539000
dist_mq_put_atr,-21.86377,-21.86377,0.0,MATCH,ATR-NQ,928,1776432539000
dist_open_830_atr,-1.579535,-1.579535,0.0,MATCH,ATR-NQ,928,1776432539000
dist_prev_vah_atr,-1.447569,-1.447569,0.0,MATCH,ATR-NQ,928,1776432539000
dist_prev_val_atr,-2.990559,-2.990559,0.0,MATCH,ATR-NQ,928,1776432539000
dist_prev_vwap_sd1d_atr,-3.283962,-3.283962,0.0,MATCH,ATR-NQ,928,1776432539000
dist_prev_vwap_sd1u_atr,-1.769871,-1.769871,0.0,MATCH,ATR-NQ,928,1776432539000
dist_sess_high_atr,1.019186,1.019186,0.0,MATCH,ATR-NQ,928,1776432539000
dist_session_hvn_above_atr,0.371536,0.371536,0.0,MATCH,ATR-NQ,928,1776432539000
dist_session_lvn_above_atr,0.554258,0.554258,0.0,MATCH,ATR-NQ,928,1776432539000
dist_swing_high_atr,1.019186,1.019186,0.0,MATCH,ATR-NQ,928,1776432539000
dist_vwap_d_sd1d_atr,-9.521432,-9.521432,0.0,MATCH,ATR-NQ,928,1776432539000
dist_vwap_d_sd1u_atr,-0.550024,-0.550024,0.0,MATCH,ATR-NQ,928,1776432539000
dist_vwap_d_sd2u_atr,0.365144,0.365144,0.0,MATCH,ATR-NQ,928,1776432539000
dist_vwap_d_sd3u_atr,1.280311,1.280311,0.0,MATCH,ATR-NQ,928,1776432539000
dist_comp_20d_vpoc_atr,,-20.239569586843974,,MISSING_LIVE,ATR-NQ,928,1776432539000
dist_comp_50d_vpoc_atr,,-20.239569586843974,,MISSING_LIVE,ATR-NQ,928,1776432539000
dist_cur_vwap_vp_atr,,-5.8606996244036145,,MISSING_LIVE,ATR-NQ,928,1776432539000
dist_ext_edge_buy_atr,,-0.006090752207897675,,MISSING_LIVE,ATR-NQ,928,1776432539000
dist_ext_edge_sell_atr,,0.06293777281494264,,MISSING_LIVE,ATR-NQ,928,1776432539000
dist_ext_long_dn_atr,,-0.06902852502284032,,MISSING_LIVE,ATR-NQ,928,1776432539000
dist_ext_long_up_atr,,0.042635265455283726,,MISSING_LIVE,ATR-NQ,928,1776432539000
dist_open_cash_atr,,-1.7703786417622576,,MISSING_LIVE,ATR-NQ,928,1776432539000
dist_ovn_high_atr,,-1.3298142320576591,,MISSING_LIVE,ATR-NQ,928,1776432539000
dist_ovn_low_atr,,-2.738808242817988,,MISSING_LIVE,ATR-NQ,928,1776432539000
dist_prev_vpoc_atr,,-2.6169931986600345,,MISSING_LIVE,ATR-NQ,928,1776432539000
dist_prev_vwap_atr,,-2.5272814942645416,,MISSING_LIVE,ATR-NQ,928,1776432539000
dist_vwap_w_atr,,-5.752223733631103,,MISSING_LIVE,ATR-NQ,928,1776432539000
next_wall_dist_atr,,0.06293777281494264,,MISSING_LIVE,ATR-NQ,928,1776432539000
open_gap_atr,,-0.8466145568977769,,MISSING_LIVE,ATR-NQ,928,1776432539000
ovn_range_atr,,1.408994010760329,,MISSING_LIVE,ATR-NQ,928,1776432539000
poc_bar_dist_atr,,0.020302507359658918,,MISSING_LIVE,ATR-NQ,928,1776432539000
poc_separation_atr,,0.20708557506852096,,MISSING_LIVE,ATR-NQ,928,1776432539000
range_size_atr,,1.0374581260785707,,MISSING_LIVE,ATR-NQ,928,1776432539000
sess_range_atr,,3.7579941122728657,,MISSING_LIVE,ATR-NQ,928,1776432539000
swing_range_atr,,0.9623388488478327,,MISSING_LIVE,ATR-NQ,928,1776432539000
dist_blind_nearest_dn_atr,-1.0864220891280074,,,LIVE_ONLY,ATR-NQ,928,1776432539000
dist_gex_nearest_dn_atr,-2.3733631103441275,,,LIVE_ONLY,ATR-NQ,928,1776432539000
dist_sess_low_atr,-2.738808242817988,,,LIVE_ONLY,ATR-NQ,928,1776432539000
dist_swing_low_atr,0.05684702060704497,,,LIVE_ONLY,ATR-NQ,928,1776432539000
dist_vix_call_atr,0.01577504821845498,,,LIVE_ONLY,ATR-NQ,928,1776432539000
dist_vix_gex_nearest_dn_atr,-0.0045274591412039385,,,LIVE_ONLY,ATR-NQ,928,1776432539000
dist_vix_gex_nearest_up_atr,0.0005481676987107908,,,LIVE_ONLY,ATR-NQ,928,1776432539000
dist_vix_hvl_atr,0.008669170642574357,,,LIVE_ONLY,ATR-NQ,928,1776432539000
dist_vix_put_atr,-0.0004669576692721551,,,LIVE_ONLY,ATR-NQ,928,1776432539000
dist_vwap_d_sd2d_atr,-3.2955251243528574,,,LIVE_ONLY,ATR-NQ,928,1776432539000
dist_vwap_d_sd3d_atr,-4.210692518526038,,,LIVE_ONLY,ATR-NQ,928,1776432539000
im_cross_delta_agreement_5,0.8,0.8,0.0,MATCH,IM-NQ,928,1776432539000
im_open_type_agreement,0.0,0.0,0.0,MATCH,IM-NQ,928,1776432539000
im_rolling_correlation_10,0.986581,0.986581,0.0,MATCH,IM-NQ,928,1776432539000
im_cross_delta_weighted_5,,131.4,,MISSING_LIVE,IM-NQ,928,1776432539000
im_cross_open_signal,,0.0,,MISSING_LIVE,IM-NQ,928,1776432539000
im_delta_day_divergence,,-1.0,,MISSING_LIVE,IM-NQ,928,1776432539000
im_ltr_slope_diff,,0.08872999999999999,,MISSING_LIVE,IM-NQ,928,1776432539000
im_price_ratio_slope_10,,-0.0002260047033383359,,MISSING_LIVE,IM-NQ,928,1776432539000
im_smt_divergence,,0.0,,MISSING_LIVE,IM-NQ,928,1776432539000
im_volume_lead,,-1314.1000000000001,,MISSING_LIVE,IM-NQ,928,1776432539000
dist_1d_max_atr,1.836327,1.836327,0.0,MATCH,ATR-NQ,842,1776427380000
dist_1d_min_atr,-3.458346,-3.458346,0.0,MATCH,ATR-NQ,842,1776427380000
dist_blind_nearest_up_atr,1.782537,1.782537,0.0,MATCH,ATR-NQ,842,1776427380000
dist_comp_20d_vah_atr,-12.562244,-12.562244,0.0,MATCH,ATR-NQ,842,1776427380000
dist_comp_20d_val_atr,-30.442273,-30.442273,0.0,MATCH,ATR-NQ,842,1776427380000
dist_comp_20d_vwap_atr,-16.676893,-16.676893,0.0,MATCH,ATR-NQ,842,1776427380000
dist_comp_50d_vah_atr,-11.057884,-11.057884,0.0,MATCH,ATR-NQ,842,1776427380000
dist_comp_50d_val_atr,-24.113878,-24.113878,0.0,MATCH,ATR-NQ,842,1776427380000
dist_comp_50d_vwap_atr,-16.571922,-16.571922,0.0,MATCH,ATR-NQ,842,1776427380000
dist_cur_vah_atr,-0.720664,-0.720664,0.0,MATCH,ATR-NQ,842,1776427380000
dist_cur_val_atr,-1.26694,-1.26694,0.0,MATCH,ATR-NQ,842,1776427380000
dist_cur_vpoc_atr,-1.124068,-1.124068,0.0,MATCH,ATR-NQ,842,1776427380000
dist_gex_nearest_up_atr,0.976993,0.976993,0.0,MATCH,ATR-NQ,842,1776427380000
dist_mq_call_0dte_atr,-12.133627,-12.133627,0.0,MATCH,ATR-NQ,842,1776427380000
dist_mq_call_atr,-0.703855,-0.703855,0.0,MATCH,ATR-NQ,842,1776427380000
dist_mq_hvl_atr,-10.872991,-10.872991,0.0,MATCH,ATR-NQ,842,1776427380000
dist_mq_put_0dte_atr,-2.174598,-2.174598,0.0,MATCH,ATR-NQ,842,1776427380000
dist_mq_put_atr,-21.714466,-21.714466,0.0,MATCH,ATR-NQ,842,1776427380000
dist_open_830_atr,-0.722765,-0.722765,0.0,MATCH,ATR-NQ,842,1776427380000
dist_prev_vah_atr,-0.586196,-0.586196,0.0,MATCH,ATR-NQ,842,1776427380000
dist_prev_val_atr,-2.183002,-2.183002,0.0,MATCH,ATR-NQ,842,1776427380000
dist_prev_vwap_sd1d_atr,-2.486639,-2.486639,0.0,MATCH,ATR-NQ,842,1776427380000
dist_prev_vwap_sd1u_atr,-0.919739,-0.919739,0.0,MATCH,ATR-NQ,842,1776427380000
dist_sess_high_atr,0.012606,0.012606,0.0,MATCH,ATR-NQ,842,1776427380000
dist_session_lvn_below_atr,0.189095,0.189095,0.0,MATCH,ATR-NQ,842,1776427380000
dist_swing_high_atr,-0.308856,-0.308856,0.0,MATCH,ATR-NQ,842,1776427380000
dist_vwap_d_sd1d_atr,-5.438662,-5.438662,0.0,MATCH,ATR-NQ,842,1776427380000
dist_vwap_d_sd1u_atr,-0.722978,-0.722978,0.0,MATCH,ATR-NQ,842,1776427380000
dist_vwap_d_sd2u_atr,-0.404635,-0.404635,0.0,MATCH,ATR-NQ,842,1776427380000
dist_vwap_d_sd3u_atr,-0.086275,-0.086275,0.0,MATCH,ATR-NQ,842,1776427380000
dist_comp_20d_vpoc_atr,,-20.03361697657317,,MISSING_LIVE,ATR-NQ,842,1776427380000
dist_comp_50d_vpoc_atr,,-20.03361697657317,,MISSING_LIVE,ATR-NQ,842,1776427380000
dist_cur_vwap_vp_atr,,-4.16528795041496,,MISSING_LIVE,ATR-NQ,842,1776427380000
dist_ext_edge_buy_atr,,0.010505305179115453,,MISSING_LIVE,ATR-NQ,842,1776427380000
dist_ext_edge_sell_atr,,-1.8520853030780544,,MISSING_LIVE,ATR-NQ,842,1776427380000
dist_ext_long_dn_atr,,-0.5609832965647652,,MISSING_LIVE,ATR-NQ,842,1776427380000
dist_ext_long_up_atr,,-0.06513289211051582,,MISSING_LIVE,ATR-NQ,842,1776427380000
dist_open_cash_atr,,-0.9202647336905138,,MISSING_LIVE,ATR-NQ,842,1776427380000
dist_ovn_high_atr,,-0.46433448891690304,,MISSING_LIVE,ATR-NQ,842,1776427380000
dist_ovn_low_atr,,-1.922470847778128,,MISSING_LIVE,ATR-NQ,842,1776427380000
dist_prev_vpoc_atr,,-1.7964071856287425,,MISSING_LIVE,ATR-NQ,842,1776427380000
dist_prev_vwap_atr,,-1.7035665511083098,,MISSING_LIVE,ATR-NQ,842,1776427380000
dist_vwap_w_atr,,-5.237091711314214,,MISSING_LIVE,ATR-NQ,842,1776427380000
next_wall_dist_atr,,0.9769933816577372,,MISSING_LIVE,ATR-NQ,842,1776427380000
open_gap_atr,,-0.8761424519382288,,MISSING_LIVE,ATR-NQ,842,1776427380000
ovn_range_atr,,1.458136358861225,,MISSING_LIVE,ATR-NQ,842,1776427380000
poc_bar_dist_atr,,0.0021010610358230906,,MISSING_LIVE,ATR-NQ,842,1776427380000
poc_separation_atr,,0.21430822565395524,,MISSING_LIVE,ATR-NQ,842,1776427380000
range_size_atr,,0.5462758693140036,,MISSING_LIVE,ATR-NQ,842,1776427380000
sess_range_atr,,1.9350772139930665,,MISSING_LIVE,ATR-NQ,842,1776427380000
swing_range_atr,,0.05672864796722345,,MISSING_LIVE,ATR-NQ,842,1776427380000
dist_blind_nearest_dn_atr,-0.21245340897153062,,,LIVE_ONLY,ATR-NQ,842,1776427380000
dist_gex_nearest_dn_atr,-1.5442798613299717,,,LIVE_ONLY,ATR-NQ,842,1776427380000
dist_sess_low_atr,-1.922470847778128,,,LIVE_ONLY,ATR-NQ,842,1776427380000
dist_session_hvn_below_atr,0.2836432398361172,,,LIVE_ONLY,ATR-NQ,842,1776427380000
dist_swing_low_atr,-0.3655846202332178,,,LIVE_ONLY,ATR-NQ,842,1776427380000
dist_vix_call_atr,0.015211681899359177,,,LIVE_ONLY,ATR-NQ,842,1776427380000
dist_vix_gex_nearest_dn_atr,-0.0005462758693140036,,,LIVE_ONLY,ATR-NQ,842,1776427380000
dist_vix_gex_nearest_up_atr,0.0005042546485975418,,,LIVE_ONLY,ATR-NQ,842,1776427380000
dist_vix_hvl_atr,0.007857968273978359,,,LIVE_ONLY,ATR-NQ,842,1776427380000
dist_vix_put_atr,-0.001596806387225549,,,LIVE_ONLY,ATR-NQ,842,1776427380000
dist_vwap_d_sd2d_atr,-1.678009034562454,,,LIVE_ONLY,ATR-NQ,842,1776427380000
dist_vwap_d_sd3d_atr,-1.9963691564239943,,,LIVE_ONLY,ATR-NQ,842,1776427380000
im_cross_delta_agreement_5,0.8,0.8,0.0,MATCH,IM-NQ,842,1776427380000
im_open_type_agreement,0.0,0.0,0.0,MATCH,IM-NQ,842,1776427380000
im_rolling_correlation_10,0.83591,0.83591,0.0,MATCH,IM-NQ,842,1776427380000
im_cross_delta_weighted_5,,43.4,,MISSING_LIVE,IM-NQ,842,1776427380000
im_cross_open_signal,,0.0,,MISSING_LIVE,IM-NQ,842,1776427380000
im_delta_day_divergence,,0.0,,MISSING_LIVE,IM-NQ,842,1776427380000
im_ltr_slope_diff,,-0.13726,,MISSING_LIVE,IM-NQ,842,1776427380000
im_price_ratio_slope_10,,0.0001781697160965656,,MISSING_LIVE,IM-NQ,842,1776427380000
im_smt_divergence,,0.0,,MISSING_LIVE,IM-NQ,842,1776427380000
im_volume_lead,,-67.10000000000001,,MISSING_LIVE,IM-NQ,842,1776427380000
dist_1d_max_atr,2.193344,2.193344,0.0,MATCH,ATR-NQ,804,1776425100000
dist_1d_min_atr,-3.131537,-3.131537,0.0,MATCH,ATR-NQ,804,1776425100000
dist_blind_nearest_up_atr,0.132874,0.132874,0.0,MATCH,ATR-NQ,804,1776425100000
dist_comp_20d_vah_atr,-12.293714,-12.293714,0.0,MATCH,ATR-NQ,804,1776425100000
dist_comp_20d_val_atr,-30.269414,-30.269414,0.0,MATCH,ATR-NQ,804,1776425100000
dist_comp_20d_vwap_atr,-16.435486,-16.435486,0.0,MATCH,ATR-NQ,804,1776425100000
dist_comp_50d_vah_atr,-10.780771,-10.780771,0.0,MATCH,ATR-NQ,804,1776425100000
dist_comp_50d_val_atr,-23.904913,-23.904913,0.0,MATCH,ATR-NQ,804,1776425100000
dist_comp_50d_vwap_atr,-16.327952,-16.327952,0.0,MATCH,ATR-NQ,804,1776425100000
dist_cur_vah_atr,-0.39514,-0.39514,0.0,MATCH,ATR-NQ,804,1776425100000
dist_cur_val_atr,-0.912837,-0.912837,0.0,MATCH,ATR-NQ,804,1776425100000
dist_cur_vpoc_atr,-0.783941,-0.783941,0.0,MATCH,ATR-NQ,804,1776425100000
dist_gex_nearest_up_atr,1.329107,1.329107,0.0,MATCH,ATR-NQ,804,1776425100000
dist_mq_call_0dte_atr,-11.856313,-11.856313,0.0,MATCH,ATR-NQ,804,1776425100000
dist_mq_call_atr,-0.361331,-0.361331,0.0,MATCH,ATR-NQ,804,1776425100000
dist_mq_hvl_atr,-10.588484,-10.588484,0.0,MATCH,ATR-NQ,804,1776425100000
dist_mq_put_0dte_atr,-1.840465,-1.840465,0.0,MATCH,ATR-NQ,804,1776425100000
dist_mq_put_atr,-21.491812,-21.491812,0.0,MATCH,ATR-NQ,804,1776425100000
dist_open_830_atr,-0.380349,-0.380349,0.0,MATCH,ATR-NQ,804,1776425100000
dist_prev_vah_atr,-0.243001,-0.243001,0.0,MATCH,ATR-NQ,804,1776425100000
dist_prev_val_atr,-1.848917,-1.848917,0.0,MATCH,ATR-NQ,804,1776425100000
dist_prev_vwap_sd1d_atr,-2.154285,-2.154285,0.0,MATCH,ATR-NQ,804,1776425100000
dist_prev_vwap_sd1u_atr,-0.578447,-0.578447,0.0,MATCH,ATR-NQ,804,1776425100000
dist_sess_high_atr,0.040148,0.040148,0.0,MATCH,ATR-NQ,804,1776425100000
dist_session_lvn_above_atr,0.02113,0.02113,0.0,MATCH,ATR-NQ,804,1776425100000
dist_session_lvn_below_atr,0.006339,0.006339,0.0,MATCH,ATR-NQ,804,1776425100000
dist_swing_high_atr,0.035922,0.035922,0.0,MATCH,ATR-NQ,804,1776425100000
dist_vwap_d_sd1d_atr,-4.05659,-4.05659,0.0,MATCH,ATR-NQ,804,1776425100000
dist_vwap_d_sd1u_atr,-0.427083,-0.427083,0.0,MATCH,ATR-NQ,804,1776425100000
dist_vwap_d_sd2u_atr,-0.133551,-0.133551,0.0,MATCH,ATR-NQ,804,1776425100000
dist_vwap_d_sd3u_atr,0.159981,0.159981,0.0,MATCH,ATR-NQ,804,1776425100000
dist_comp_20d_vpoc_atr,,-19.8013734812467,,MISSING_LIVE,ATR-NQ,804,1776425100000
dist_comp_50d_vpoc_atr,,-19.8013734812467,,MISSING_LIVE,ATR-NQ,804,1776425100000
dist_cur_vwap_vp_atr,,-2.8824612783940835,,MISSING_LIVE,ATR-NQ,804,1776425100000
dist_ext_edge_buy_atr,,0.0021130480718436345,,MISSING_LIVE,ATR-NQ,804,1776425100000
dist_ext_edge_sell_atr,,0.0021130480718436345,,MISSING_LIVE,ATR-NQ,804,1776425100000
dist_ext_long_dn_atr,,-0.012678288431061807,,MISSING_LIVE,ATR-NQ,804,1776425100000
dist_ext_long_up_atr,,-0.0021130480718436345,,MISSING_LIVE,ATR-NQ,804,1776425100000
dist_open_cash_atr,,-0.5789751716851559,,MISSING_LIVE,ATR-NQ,804,1776425100000
